golden_example_id,rank,query,customer_tweet_id,conversation_root,historical_customer_text,brand_response,bm25_score
106,4,"Aujourd'hui, j'ai eu une camionnette de livraison rien que pour moi. Et le pire ? J'ai la même chose demain. @120533 😍😘 https://t.co/iUnLTNKUsP",817574,817574,"@120533 j'ai fait une commande pour être livré avant 20h aujourd'hui, il est 23h et je suis pas dispo demain. Ça se passe comment ?","@314733 Bjr, je suis sincèrement désolé d’apprendre cela et vous prie de nous en excuser, que dit le suivi du transporteur SVP ? ^RA",41.64723064704375
106,5,"Aujourd'hui, j'ai eu une camionnette de livraison rien que pour moi. Et le pire ? J'ai la même chose demain. @120533 😍😘 https://t.co/iUnLTNKUsP",2501888,2501889,"@AmazonHelp livraison prévu entre le 16/17, expédition le 16. j'ai eu exactement la même chose avec envoi le 14 et réception le 15. (vendu par powerbox-ultimate)",@713646 Je vous invite à le signaler à notre SAV via le lien suivant : https://t.co/hgIrz98cdI ^SM,41.27491897052573
107,1,@115821 @115817 keeps sending me in circles!! Not a good look! I just want my items or a refund!,2308294,2308294,Either the merchant or @115817 is scamming @115821 by sending a 2 day package in 3 days. Over promise and under deliver,"@192068 Hi there! The shipping speed applies once the item ships out, you can read more on that here:https://t.co/JJXs4n8MEG. ^SA",20.081227467101243
107,2,@115821 @115817 keeps sending me in circles!! Not a good look! I just want my items or a refund!,923597,923597,@115821 @AmazonHelp Why would you even bother sending a warped LP? I want my money back or the same LP sent again. Im not sending this back. https://t.co/BhwVvgXPCw,"@216858 I'm sorry about this, Eugenio! Who was the seller, Amazon or third-party? If unsure, check here: https://t.co/Y5jpI9gRhE ^FR",19.64559223863283
107,3,@115821 @115817 keeps sending me in circles!! Not a good look! I just want my items or a refund!,1820426,1820423,"@115821 @115850 IS THIS A JOKE! When I called customer care, they offered me a refund! I DON'T NEED A REFUND! I NEED MY PRODUCT DELIVERED TODAY!!!!!!","@546520 I'm sorry, please fill this form: https://t.co/beaaDm0muc and we'll get back to you soon. ^SI",19.471654026210413
107,4,@115821 @115817 keeps sending me in circles!! Not a good look! I just want my items or a refund!,365261,365257,"@AmazonHelp @115821 @115817 @115821 @AmazonHelp @115817 @UPSHelp this is not what you want to see inside a box marked ""fragile."" https://t.co/rq2eVffjhL",@202518 I'm sorry for how your order arrived. Is the item undamaged? ^DO,19.278227161600423
107,5,@115821 @115817 keeps sending me in circles!! Not a good look! I just want my items or a refund!,2666857,2666857,@115821 keeps sending all of my stuff to the wrong addresses and in a few imaa need some refunds.,"@751308 I'm really sorry to hear about the delivery issues! To confirm, do you have a current order that is past the delivery date or marked as delivered? ^BV",19.03055830548207
108,1,@115821 Gotta love that I pay for Prime and choose 2 day shipping for you to use a shipping method that's gonna take 5 days.,2604224,2604224,"Gotta say, @115821 I’m a bit disappointed that a two day shipping preorder is gonna take six days.",@736897 Can I ask what was the original estimated delivery date given to you on the confirmation email when you placed this order? ^GA,41.06588589660135
108,2,@115821 Gotta love that I pay for Prime and choose 2 day shipping for you to use a shipping method that's gonna take 5 days.,1680683,1680683,Damn @115821 I didn't pay for 2 day shipping to not get 2 day shipping,@511032 I'm sorry for the trouble! Have we missed the delivery date given in the confirmation email here: https://t.co/V0OWZ2CGUP?^KP,35.143586225588656
108,3,@115821 Gotta love that I pay for Prime and choose 2 day shipping for you to use a shipping method that's gonna take 5 days.,1308066,1308066,@115821 I’m confused. I pay for one day shipping and it’s still going to take two days. Why?,"@425664 One day shipping refers to transit time, in business days, once your order ships. To learn more: https://t.co/P9jJVU2rXr ^JP",34.300723667604984
108,4,@115821 Gotta love that I pay for Prime and choose 2 day shipping for you to use a shipping method that's gonna take 5 days.,2634889,2634889,Not sure why I pay $100 a year for #AmazonPrime for 2 day shipping when the shipping takes 4-5 days. @115821 🤔,"@743851 Two-Day refers to the time it takes to arrive once it ships. Some items require additional processing before they're available, we include this into the date given. Please let us know if we ever miss this date. ^LI",34.2421520880357
108,5,@115821 Gotta love that I pay for Prime and choose 2 day shipping for you to use a shipping method that's gonna take 5 days.,2566985,2566985,@115821 #Amazon this is not two days. Pay for amazon prime 2 day shipping and u can get standard shipping speed #logic https://t.co/1e6t67QtXt,@728168 The shipping option you select during checkout determines the shipments transit time in business days after fulfillment. Some items do take longer to process through fulfillment. More information about calculating delivery dates is found here:https://t.co/tKhfj5FENs ^SK,34.01725516346248
109,1,@AmazonHelp Mais c’est une blague la? Je vous fournis un RIB sa suffit pas ? https://t.co/fAddvA0vwN,1477542,1477542,C’est une blague @120533 ? https://t.co/Wdw6d6hqrG,"@463073 Bonsoir, désolée pour cela, avez-vous reçu un émail vous expliquant la raison de ce retard je vous prie ? ^KE",33.734929326539756
109,2,@AmazonHelp Mais c’est une blague la? Je vous fournis un RIB sa suffit pas ? https://t.co/fAddvA0vwN,295293,295278,"@AmazonHelp Ok je viens de recevoir un mail, j'espère que c'est pas une blague 😢😢😢😢","@171144 Il ne s'agit pas d'une blague, veuillez patienter😉^FT",30.48246673479949
109,3,@AmazonHelp Mais c’est une blague la? Je vous fournis un RIB sa suffit pas ? https://t.co/fAddvA0vwN,2560171,2560163,@AmazonHelp c’est une blague ? il a falloir que je le dise a combien de personne ? je peux pas avoir a faire a une seule et meme personne plutôt que vous tous … pour me dire exactement la meme chose ? et que je vous aussi la meme chose ?,@725572 L'abonnement Prime vous donne accès plusieurs avantages notamment de livraison mais n'a aucune influence sur le délai d'approvisionnement des articles. Puisque votre précommande a été annulée nous ne pouvons pas vous assister davantage sur cette demande. ^MH,30.351237252811476
109,4,@AmazonHelp Mais c’est une blague la? Je vous fournis un RIB sa suffit pas ? https://t.co/fAddvA0vwN,2418547,2418552,"@AmazonHelp Bonsoir , nop je ne l’ai pas fait , avez vous un lien pour que je m’occupe de sa ?","@153429 Oui, vous pouvez joindre notre SAV directement via ce lien : https://t.co/hgIrz98cdI ^MA",29.822212088368072
109,5,@AmazonHelp Mais c’est une blague la? Je vous fournis un RIB sa suffit pas ? https://t.co/fAddvA0vwN,155198,155199,@AmazonHelp Oui. C’est la première fois pour cette carte mais je vois pas le rapport… C’est plus cher avec une nouvelle carte ? #CommercantMaisPasTrop,"@151594 Je m'excuse pour cela, avez-vous signalé cet incident à notre service client je vous prie? ^BR",29.448173600570527
110,1,@115850 I see that you regularly post quizzes on your app but never reveal the winners anywhere. It would be good if you publish the winners list with their names and masked phone number so that we can believe it's indeed true. Hope u consider my suggestion,439658,439660,@115850 But you never declare the winners in App why??,@219377 Winners of the contest will be declared on Twitter and Facebook. ^SH,41.238621668211835
110,2,@115850 I see that you regularly post quizzes on your app but never reveal the winners anywhere. It would be good if you publish the winners list with their names and masked phone number so that we can believe it's indeed true. Hope u consider my suggestion,780311,780311,@115850 can you give me the list of Note 8 winners,@229483 You may refer to the link here: https://t.co/FJpTQ7f8Ch for Note 8 winners list. ^PS,38.43720257633296
110,3,@115850 I see that you regularly post quizzes on your app but never reveal the winners anywhere. It would be good if you publish the winners list with their names and masked phone number so that we can believe it's indeed true. Hope u consider my suggestion,960460,960460,@115850 @AmazonHelp who are the winners of #amazonsaletrail contest held on app please post update you people sad that announcement on 20,"@297359 Hi, please stay tuned to our social platforms and website for contest results. ^SV",36.529412221178234
110,4,@115850 I see that you regularly post quizzes on your app but never reveal the winners anywhere. It would be good if you publish the winners list with their names and masked phone number so that we can believe it's indeed true. Hope u consider my suggestion,439667,439660,@115850 #GalaxyNote8AppQuiz where's the winners list ?,@303883 Click here: https://t.co/FJpTQ7f8Ch to view the winner's list of the quiz you're referring to. ^HD,34.62563945570436
110,5,@115850 I see that you regularly post quizzes on your app but never reveal the winners anywhere. It would be good if you publish the winners list with their names and masked phone number so that we can believe it's indeed true. Hope u consider my suggestion,439665,439660,@115850 Done everytime but you people never announce winners @115850,@297359 Could you please help us with the contest you're referring to ? ^MM,34.50683511430832
111,1,"So, @115821 ""forgot"" my order so when I went to the pickup location I was told that it would be here tomorrow. #cmonman",2378235,2378235,So I paid for the expedited shipping so it would be here Thursday. It wasn't. I was gone all weekend. When I get back Amazon says it was delivered Friday. BUT IT'S NOT HERE,"@685869 Oh no! I'm sorry you haven't received the package. Please try these steps, and keep us posted: https://t.co/zyPVbV62ul ^BH",22.550386518753548
111,2,"So, @115821 ""forgot"" my order so when I went to the pickup location I was told that it would be here tomorrow. #cmonman",1091274,1091278,@AmazonHelp Also called today and was told it should be here by 5pm today. But nothing. Now being told tomorrow.,@377477 Do you see an updated status with your tracking information? ^DD,21.989803546430494
111,3,"So, @115821 ""forgot"" my order so when I went to the pickup location I was told that it would be here tomorrow. #cmonman",1308581,1308581,Was told by @115821 that my Prime pkg would be here by 8pm today. Got a notification at 9:15 that it was delivered but it's not here. #ugh,@425803 Oh no! Let's try the steps listed here: https://t.co/nOsKNvnbF4. Keep us posted! ^EZ,21.966474962614253
