golden_example_id,golden_intent,customer_message,rank,retrieval_score,retrieved_customer_text,retrieved_brand_response,retrieved_conversation_root,retrieved_customer_created_at
118,,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",3,32.09106140602827,So @115821 had 3 tries to deliver this in a box and not an envelope so it wouldn't get damaged and failed 3 times. https://t.co/YKMezZ7kvJ,@694839 Have you arranged a return or replacement? 2/2 ^TP,2418085,2017-10-29 11:21:21+00:00
118,,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",4,32.09106140602827,So @115821 had 3 tries to deliver this in a box and not an envelope so it wouldn't get damaged and failed 3 times. https://t.co/YKMezZ7kvJ,@694839 Apologies. This is definitely not the service we expect. You can leave packaging feedback here - https://t.co/jJsUASN3wu 1/2 ^TP,2418085,2017-10-29 11:21:21+00:00
118,,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",5,30.6880383441433,@AmazonHelp i ordered a textbook and all i got was loose leaf??,@315722 I'm so sorry you didn't receive your textbook! Here are the available refund/replace options: https://t.co/fSFCcg99YT ^WJ,821712,2017-10-12 22:41:14+00:00
119,,@115821 SUPER UPSET WITH THE SERVICE AS A PRIME MEMBER. LOSING FAITH IN THIS COMPANY. WAS OFFERED A LOW BALL GIFT CARD FOR APPEASEMENT WHEN I HAVEN'T STILL RECEIVED MY TV AFTER ORDERING FOR THE 2ND TIME,1,28.166154912878802,"For the first time i lost faith in you after seeing the false pricing. Regret of renewing Prime subscrptn for d 2nd consecutive yr
@115850 https://t.co/En3Lqh87MD","@290983 I'm sorry, could you please elaborate on your concern. We'd like to look into it. ^HD",714770,2017-10-10 23:24:29+00:00
119,,@115821 SUPER UPSET WITH THE SERVICE AS A PRIME MEMBER. LOSING FAITH IN THIS COMPANY. WAS OFFERED A LOW BALL GIFT CARD FOR APPEASEMENT WHEN I HAVEN'T STILL RECEIVED MY TV AFTER ORDERING FOR THE 2ND TIME,2,27.17510480288681,@AmazonHelp I ordered a Netflix gift card yesterday &amp; I still haven't received the email with the card info &amp; I can't login to amazon.,@178198 Oh no! We'd like to help. Are you getting an error when you try to log in? Have you been able to clear your cache and cookies? ^NM,306155,2017-10-06 23:07:05+00:00
119,,@115821 SUPER UPSET WITH THE SERVICE AS A PRIME MEMBER. LOSING FAITH IN THIS COMPANY. WAS OFFERED A LOW BALL GIFT CARD FOR APPEASEMENT WHEN I HAVEN'T STILL RECEIVED MY TV AFTER ORDERING FOR THE 2ND TIME,3,25.97036425281382,"@AmazonHelp Hi, i haven't received my gift card refund for wrong item I received.",@205063 How long ago did you send your return? It can take up to 2 weeks to receive and process your return then issue a refund. ^AM,375565,2017-10-09 01:32:03+00:00
119,,@115821 SUPER UPSET WITH THE SERVICE AS A PRIME MEMBER. LOSING FAITH IN THIS COMPANY. WAS OFFERED A LOW BALL GIFT CARD FOR APPEASEMENT WHEN I HAVEN'T STILL RECEIVED MY TV AFTER ORDERING FOR THE 2ND TIME,4,25.70661731375252,So upset that after 2 weeks I still haven't got the parcel I paid for from @57652 @115830 @127161 terrible customer service :(,@526199 I'm so sorry for the delivery delay! Was the order shipped by Amazon or by one of our sellers?: https://t.co/aaDyEz1VgE ^SD,1745022,2017-11-07 14:48:47+00:00
119,,@115821 SUPER UPSET WITH THE SERVICE AS A PRIME MEMBER. LOSING FAITH IN THIS COMPANY. WAS OFFERED A LOW BALL GIFT CARD FOR APPEASEMENT WHEN I HAVEN'T STILL RECEIVED MY TV AFTER ORDERING FOR THE 2ND TIME,5,25.62428745179255,For 2nd time in a week @115830 Prime have failed to deliver my order on the next day as promised.Awaiting email reply after complaining.,"@178091 Sorry your order missed the delivery date. For a real-time response, contact us by phone or chat: https://t.co/qy3J24VGxb ^AF",260805,2017-10-05 21:20:26+00:00
120,,"@115850 not sure why Alexa skills for logitech harmony, bond, broadlink - all home control apps are blocked in India. It's very frustrating to buy am Alexa and then find out that I got 5% of the features that we have been dreaming of. #AlexaDiaappoints",1,33.950869181448965,@AmazonHelp thanks. we are not able to link Alexa to Broadlink RM Pro device so that we can control different appliances like TV or AC. for that internet proposes many complicated options. best is amazon release that skill to everyone.,"@145394 Thousands of Indian &amp; global developers are bringing more than 10,000 skills to customers in India. Further, I'll be sure to pass your feedback to the concerned team internally. ^SG",694396,2017-11-23 15:32:09+00:00
120,,"@115850 not sure why Alexa skills for logitech harmony, bond, broadlink - all home control apps are blocked in India. It's very frustrating to buy am Alexa and then find out that I got 5% of the features that we have been dreaming of. #AlexaDiaappoints",2,33.227834688026974,"@115850 Please roll out all the Alexa Echo features for indian users too. Voice training, identification of multiple users, traffic - these are must.","@287928 Thousands of Indian &amp; global developers are bringing more than 10,000 skills to customers in India. We'll add them soon. ^KA",703020,2017-11-23 17:06:33+00:00
120,,"@115850 not sure why Alexa skills for logitech harmony, bond, broadlink - all home control apps are blocked in India. It's very frustrating to buy am Alexa and then find out that I got 5% of the features that we have been dreaming of. #AlexaDiaappoints",3,31.727139329443823,"Eh, many (most?) interesting Alexa skills don't work because of geographic restrictions in India.","@3634 I get your concern, Harshad. We've just started our services in India. Please stay tuned. I'll share your comments internally. ^SV",1582024,2017-11-04 19:45:30+00:00
120,,"@115850 not sure why Alexa skills for logitech harmony, bond, broadlink - all home control apps are blocked in India. It's very frustrating to buy am Alexa and then find out that I got 5% of the features that we have been dreaming of. #AlexaDiaappoints",4,29.543604007636464,I got my @121284 3 days back.. And I see few skills are not available bcas of geo restrictions. Like Broadlink remote control which was one of the things i planned to setup first.. When ll these skills be enabled for India?,"@478781 Thousands of Indian &amp; global developers are bringing more than 10,000 skills to customers in India. We'll add them soon. ^AB",1546047,2017-11-04 06:17:07+00:00
120,,"@115850 not sure why Alexa skills for logitech harmony, bond, broadlink - all home control apps are blocked in India. It's very frustrating to buy am Alexa and then find out that I got 5% of the features that we have been dreaming of. #AlexaDiaappoints",5,28.827853338464397,@AmazonHelp why is Videos option missing in the skills for Alexa in India? Not able to connect my fire TV.,"@120174 This feature, as of now isn't available. It will soon be available. Kindly stay tuned! ^HR",18709,2017-11-01 05:19:36+00:00
121,,@115830 your listing showed the item on the left and promised “no wires” what I got was on the right and they want to deduct postage from the refund. Very unimpressed. https://t.co/BS67hqN3yr,1,27.585068092377895,"@115850 
If you cannot deliver the item which was ordered take it off from the list.On left is what I received &amp; on right what I ordered https://t.co/mdnzRo6pka",@205900 I'm sorry for the incorrect item that is delivered to you. Call us here: https://t.co/vlvfJr4nN9 &amp; we'll get this sorted. ^MJ,378822,2017-10-09 04:57:13+00:00
121,,@115830 your listing showed the item on the left and promised “no wires” what I got was on the right and they want to deduct postage from the refund. Very unimpressed. https://t.co/BS67hqN3yr,2,26.48333185442787,@AmazonHelp What about the Nest Cam IQ? The product listing was on your site last night and today it’s gone.,@218361 It looks like the Nest Cam IQ is currently unavailable on our site. Please keep an eye on the item for inventory updates! ^SD,435132,2017-10-10 16:39:19+00:00
121,,@115830 your listing showed the item on the left and promised “no wires” what I got was on the right and they want to deduct postage from the refund. Very unimpressed. https://t.co/BS67hqN3yr,3,25.145177979563694,"Ordered an Xmas tree from @115830 and the left picture is what was advertised, the right is what has been delivered #speechless https://t.co/PuHYmbuxQu","@271119 Oh my goodness, Nick! I'm so sorry that your tree is not the quality you expected. Please make use of our online returns center for this order: https://t.co/SWZPF8o2Ph  And do not hesitate to ask if you need further assistance! ^SP",637344,2017-11-22 19:28:38+00:00
121,,@115830 your listing showed the item on the left and promised “no wires” what I got was on the right and they want to deduct postage from the refund. Very unimpressed. https://t.co/BS67hqN3yr,4,24.558008168800868,@115830 on the right is the product  (4 small plastic trays) and on the left the packaging. Senseless.  #carbonfootprint https://t.co/ZVnzly4loT,@183164 I am sorry to see this. That is excessive! Please leave packaging feedback here: https://t.co/fxgZ6hTrFA ^PK,281914,2017-10-06 11:50:32+00:00
121,,@115830 your listing showed the item on the left and promised “no wires” what I got was on the right and they want to deduct postage from the refund. Very unimpressed. https://t.co/BS67hqN3yr,5,24.20607927008247,"@AmazonHelp This is the one, but the price on the listing is less than what I’m being charged, the listing price seems correct when I bought, because I compared to HMV and they were £25 too https://t.co/uIBpvjfCwv",@228595 Thanks. Have you checked your email confirmation to see what price you were given? ^NV,683738,2017-11-23 12:21:22+00:00
122,,@115821 stop advertising items as same-day delivery if you cannot make good on that,1,20.35256696884085,@AmazonHelp Hi! Another set of Amazon same-day delivery boxes thrown on the ground. Please stop doing that :( https://t.co/jhnPOKqSW7,@186325 Thanks for reaching out. Can you confirm for me the carrier that delivered your order this way: https://t.co/q4LAMZ3tbE? ^GG,309203,2017-10-07 01:21:01+00:00
122,,@115821 stop advertising items as same-day delivery if you cannot make good on that,2,17.130268728305282,@AmazonHelp If they are Sellers Discretion why do you Print Big Advertising in News Papers? To Make People Fool?,@192235 Pricing is a decision of the seller and our prices do fluctuate on regular basis. The price you currently see is the 1/2 ^EM,319836,2017-10-08 04:38:07+00:00
122,,@115821 stop advertising items as same-day delivery if you cannot make good on that,3,17.130268728305282,@AmazonHelp If they are Sellers Discretion why do you Print Big Advertising in News Papers? To Make People Fool?,@192235 we can offer at this point in time. Appreciate your understanding. 2/2 ^EM,319836,2017-10-08 04:38:07+00:00
122,,@115821 stop advertising items as same-day delivery if you cannot make good on that,4,16.521974159025618,@AmazonHelp My point again that you advertising it as released tomorrow yet I it's not https://t.co/4kLwLOhNjR,"@174522 Hi, could you send us a direct link to the vinyl you are referring to ? We would like to take a closer look. ^CR",246364,2017-10-06 06:18:05+00:00
122,,@115821 stop advertising items as same-day delivery if you cannot make good on that,5,15.958530224515249,"So pissed off with @115850's service. If you put a guaranteed delivery date for a product on the website, make sure you deliver. If you cannot deliver, INFORM the customer about it. 
Disappointing experience @115851",@200857 I'm sorry about the delivery miss. Did you happen to escalate this to our support team here: https://t.co/T6y6Xlutbs? ^VN,357339,2017-10-08 13:41:25+00:00
123,,Bought some new sheets on @115821. Yay for me that they came pre-used and repackaged with someone else's hair! #barf https://t.co/kHezB8LjiU,1,20.826929957708423,@AmazonHelp That they deal with me to schedule a pick up from someone else's home in a different continent with an 8 hour time difference,"@182358 If possible, can you link us to the seller's storefront? We'd like to take a closer look at their return information/policy.^EP",277839,2017-10-08 02:23:54+00:00
123,,Bought some new sheets on @115821. Yay for me that they came pre-used and repackaged with someone else's hair! #barf https://t.co/kHezB8LjiU,2,20.755507476401313,"Got my @116090 order...with someone else's stuff in it. 
I really wanted some of that by Monday.",@316084 Oh no! Lets get this fixed for you! Please give us a call or a chat through the following link: https://t.co/Q7Ftz6nj80 ^JD,823151,2017-10-12 23:33:20+00:00
