golden_example_id,rank,query,customer_tweet_id,conversation_root,historical_customer_text,brand_response,dense_score
116,3,Euh... @120533 vous êtes bien gentil mais je ne pense pas que en 2100 vous serez encore présent pour sortir la Saison 1 de cette récente série 😂 https://t.co/rUN6xB9JLX,699467,699468,Je précise c'est pour @120533 .,"@286855 Bonjour, merci de nous joindre via https://t.co/hgIrz98cdI afin de vous assister ^KD",0.6903375387191772
116,4,Euh... @120533 vous êtes bien gentil mais je ne pense pas que en 2100 vous serez encore présent pour sortir la Saison 1 de cette récente série 😂 https://t.co/rUN6xB9JLX,2425979,2425979,@120533 Je veux bien être gentil mais là ça va pas du tout https://t.co/PQwK2AiFmk,"@696637 Bonsoir, je suis désolée d'apprendre cela. Quel est le transporteur qui prend en charge votre livraison je vous prie? ^BR",0.6808280944824219
116,5,Euh... @120533 vous êtes bien gentil mais je ne pense pas que en 2100 vous serez encore présent pour sortir la Saison 1 de cette récente série 😂 https://t.co/rUN6xB9JLX,2671560,2671560,@120533 Je ne me suis pas abonnée à @117795 pour recevoir mes colis 5 jours plus tard hein...,@752276 Navrée d'apprendre cela. Pourriez-vous m'expliquer davantage la situation s'il vous plaît ? ^FA,0.6783490180969238
117,1,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",160305,160306,@AmazonHelp Will the magazine be available anytime soon?,@152934 Please connect with us here: https://t.co/rS49hgaADF so that we will resolve this for you. ^MN,0.7424607276916504
117,2,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",272190,272191,@AmazonHelp I can't find that magazine order. Very strange. It was the same time as BHG and Rachel Ray - neither of which auto-renewed.,@180961 I'm sorry it isn't appearing. You can still reach us at that page by skipping the order selection. Please keep us posted. ^JN,0.6621356010437012
117,3,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",2033187,2033188,@115830 It was the first time I actually ordered from Amazon. Ugh I hope that doesn’t happen to the magazine. @115830,"@601201 Sorry to hear about the delay, let us know if it doesn't show up in time. ^MI",0.6523714661598206
117,4,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",2475909,2475909,But @115850 says it's currently unavailable. When will it be back in stock? https://t.co/6icFJFTyVa,@707771 I've checked and see that the product is now unavailable on our website and we wouldn't be able to speculate how soon this product will be available on our website. ^SU,0.6176369786262512
117,5,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",2761686,2761686,"@AmazonHelp I have ordered Reputation magazines vol 1 and 2 and as well as the album by Taylor Swift, and it said it will be dispatched by yesterday, but it still haven't? I'm supposed to get it by tomorrow, what happened?","@601138 I'm sure the order will be delivered by the estimated delivery date. Incase of further query, you can connect with us here: https://t.co/vlvfJr4nN9. ^SI",0.6116418242454529
118,1,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",944138,944135,@AmazonHelp Couple of weeks ago i ordered a DVD &amp; was sposed to b delvd on thur then fri then on mon &amp; it just came from KY so the return address said,@343867 Thanks for the info. Have you contacted us so we could document your carrier feedback: https://t.co/EKXRLsnxJu? ^GG,0.7247933745384216
118,2,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",1532117,1532112,"@AmazonHelp If this *DVD store* mishandled one DVD out of three in the order, where are the other two? Whole order is marked as ""delivery error"" 10/24.","@475242 Unfortunately, you would need to follow the instructions provided by us early and start a return process. ^LS",0.676053524017334
118,3,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",134968,134968,@115830 @142696 ordered 2 signed dvds in August. Amazon deliver one and say there’s nothing they can do. Absolutely gutted. Can’t share one between two children at Christmas. Needed help from @115830 and got none. My disc is on a shelf somewhere. Devastated,"@146418 Sorry to hear that, Steve. Can I ask what you were advised when you spoke with us about this?^TI",0.6481391191482544
118,4,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",410066,410066,I got my @115821 order today. What happened to those nice boxes you used to use? 3 DVDs in a padded envelop isn't sturdy packaging,@212809 We always want to improve for our customers! Please leave your feedback and concerns here: https://t.co/EjR8e58NMz ^AH,0.6465364694595337
118,5,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",2478876,2478876,@115821 Do all customers who are sent one dvd have all of this packaging? Excessive in a world where we should think about packaging’s effect on the environment... https://t.co/zrUS45Joej,"@708442 Thank you for sharing this with us. We are always looking for new ways to improve! If you'd like to share more feedback, you can do so here: https://t.co/BkQstDTnVD ^KJ",0.6451811790466309
119,1,@115821 SUPER UPSET WITH THE SERVICE AS A PRIME MEMBER. LOSING FAITH IN THIS COMPANY. WAS OFFERED A LOW BALL GIFT CARD FOR APPEASEMENT WHEN I HAVEN'T STILL RECEIVED MY TV AFTER ORDERING FOR THE 2ND TIME,2614054,2614054,@115850 very bad service by Amazon for prime member. It's 10 days but order not received. Prime membership a big joke. https://t.co/njiuzdx77u,"@265731 Apologies for the delay. Kindly report this to our support team here: https://t.co/rS49hgaADF so that we can assist you accordingly. Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^MN",0.7507643699645996
119,2,@115821 SUPER UPSET WITH THE SERVICE AS A PRIME MEMBER. LOSING FAITH IN THIS COMPANY. WAS OFFERED A LOW BALL GIFT CARD FOR APPEASEMENT WHEN I HAVEN'T STILL RECEIVED MY TV AFTER ORDERING FOR THE 2ND TIME,227080,227080,I love @115821.. there was a minor error on my delivery and they still gave me a free month of prime and 20% off that purchase! 🙏🏽,@170165 Thanks for the nice feedback. ^KM,0.746792733669281
119,3,@115821 SUPER UPSET WITH THE SERVICE AS A PRIME MEMBER. LOSING FAITH IN THIS COMPANY. WAS OFFERED A LOW BALL GIFT CARD FOR APPEASEMENT WHEN I HAVEN'T STILL RECEIVED MY TV AFTER ORDERING FOR THE 2ND TIME,2623932,2623932,@115821 very disappointed with service being received! Amazon prime is a complete let down. Orders not arriving when meant to. Very annoyed,@741256 I'm sorry for your late orders! Do you see a trend with a specific carrier who is making the deliveries? ^AR,0.7460878491401672
119,4,@115821 SUPER UPSET WITH THE SERVICE AS A PRIME MEMBER. LOSING FAITH IN THIS COMPANY. WAS OFFERED A LOW BALL GIFT CARD FOR APPEASEMENT WHEN I HAVEN'T STILL RECEIVED MY TV AFTER ORDERING FOR THE 2ND TIME,1372769,1372769,@115821 has the worst customer service ever. The customer service will literally lie to you. I will be cancelling my prime membership and shopping elsewhere. #overit,"@439489 This isn't what we like to hear, Sara! Without giving any personal info, will you tell us more about what happened? ^HC",0.7382275462150574
119,5,@115821 SUPER UPSET WITH THE SERVICE AS A PRIME MEMBER. LOSING FAITH IN THIS COMPANY. WAS OFFERED A LOW BALL GIFT CARD FOR APPEASEMENT WHEN I HAVEN'T STILL RECEIVED MY TV AFTER ORDERING FOR THE 2ND TIME,424049,424049,@115850 ... Two of my ordered products shows delivered.. but I haven't received it yet... And irony is .. I am a prime member too.. bravo.,@215947 Sorry for the hassle. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN,0.7338245511054993
120,1,"@115850 not sure why Alexa skills for logitech harmony, bond, broadlink - all home control apps are blocked in India. It's very frustrating to buy am Alexa and then find out that I got 5% of the features that we have been dreaming of. #AlexaDiaappoints",130327,130327,"@115850 Please enable these 2 skills of Echo for India. We are struggling to link smart home devices with Alexa. Hope your give serious concern to this. We did not buy Echo just as voice command speakers. ""Broadlink Remote Control' &amp; ""Auto Voice"" we need enabled.",@145394 Thank you flagging it. I have forwarded your feedback for a review internally. ^SI,0.7915105819702148
120,2,"@115850 not sure why Alexa skills for logitech harmony, bond, broadlink - all home control apps are blocked in India. It's very frustrating to buy am Alexa and then find out that I got 5% of the features that we have been dreaming of. #AlexaDiaappoints",833190,833190,@115850 Hey Make Alexa App Available for India,@122364 The Alexa app will be available in the App Store / Play Store when the devices start shipping the week of Oct 30. ^SH,0.7900477051734924
120,3,"@115850 not sure why Alexa skills for logitech harmony, bond, broadlink - all home control apps are blocked in India. It's very frustrating to buy am Alexa and then find out that I got 5% of the features that we have been dreaming of. #AlexaDiaappoints",1458916,1458916,"Hey @115850 your Alexa App is totally broken in India. I cannot switch to English India and without it, nothing works.","@313072 Sorry to know you're facing issues with our app, Dhananjay. Please reach us from here: https://t.co/rS49hgaADF we'll assist. ^SV",0.7859504222869873
120,4,"@115850 not sure why Alexa skills for logitech harmony, bond, broadlink - all home control apps are blocked in India. It's very frustrating to buy am Alexa and then find out that I got 5% of the features that we have been dreaming of. #AlexaDiaappoints",1426212,1426212,@115850 Alexa app is not available in India. How will #EchoDot work ?,@451325 The Alexa app is available for download in the App Store / Play Store. ^KA,0.778121829032898
120,5,"@115850 not sure why Alexa skills for logitech harmony, bond, broadlink - all home control apps are blocked in India. It's very frustrating to buy am Alexa and then find out that I got 5% of the features that we have been dreaming of. #AlexaDiaappoints",1612060,1612060,"@115850 .Hi,though Echo-dot is a very good product but most of the apps supported by Alexa are not available in India,so what's the fun?","@494676 Thousands of Indian &amp; global developers are bringing more than 10,000 skills to customers in India. We'll add them soon. ^AP",0.7715479731559753
