conversation_root,brand_tweet_id,author_id,inbound,brand_created_at,brand_response,response_tweet_id,in_response_to_tweet_id,customer_tweet_id,customer_author_id,customer_inbound,customer_text,customer_created_at,split,char_length,word_count,has_context,turn_count,has_url,difficulty_score,candidate_id,selection_reason,golden_example_id,intent,should_escalate,difficulty,annotation_notes,conversation_context
1786119,1786118,AmazonHelp,False,Sun Nov 26 06:15:23 +0000 2017,"@536629 Oh no! Without giving account details, do you have a current order that is late? ^BE",1786110,1786119.0,1786119,536629,True,"@115821 probably stop offering 1-day delivery to Ottawa as long as you're using Intelcom.  They suck, set expectations and then fail miserably.",2017-11-26 06:13:06+00:00,evaluation,143,22,True,5,False,,345,regular_coverage,140,,,,,"Customer: @AmazonHelp To wait a day.  I understand it's busy, however the carrier has apparently has this ""out for delivery"" since 10:38AM on the 25th.
AmazonHelp: @536629 I fully understand your frustration. This is definitely not the service we expect. Have you been in touch with the carrier directly? Please keep us posted. We want to ensure your orders reach you as soon as possible. ^TP
Customer: @AmazonHelp It's not my job to police your carriers.  

That's Amazon's job.

Your carrier in my region is bad.  You offer 1-day delivery, your carrier of choice isn't able.

Fix it.
Customer: @AmazonHelp You can't.  I lost an entire day waiting.  Don't use the same incompetent carrier, and don't promise a thing you can't do.

It's really not hard.
AmazonHelp: @536629 We appreciate your patience, your parcel should be with you today. Keep us posted!^CN
Customer: @AmazonHelp Follow up to this - they made their first attempt at delivery today, despite being ""out for delivery"" both days on the weekend.

Goodbye Prime and goodbye Amazon."
2841931,2841928,AmazonHelp,False,Mon Nov 27 16:44:00 +0000 2017,@259015 We always try to notify you as soon as we learn of a delay. Were you given a new estimated delivery date? Please let us know! ^FD,"2841929,2841930",2841931.0,2841931,259015,True,@115821 You learned of this potential delay... The day after it was scheduled to be delivered??? https://t.co/pWg6bjI3bq,2017-11-27 16:41:24+00:00,evaluation,120,17,True,2,True,,446,regular_coverage,141,,,,,"AmazonHelp: @259015 We always try to notify you as soon as we learn of a delay. Were you given a new estimated delivery date? Please let us know! ^FD
Customer: @AmazonHelp Estimated either today or tomorrow. I'm fine with the delay, but the delay in letting me know about the delay is what I have an issue with.
Customer: @AmazonHelp Ok, so it wasn't a late email. But how is it that my package has been in Charlotte for over 24 hours without being delivered? https://t.co/p3x4cbku1K
AmazonHelp: @259015 I understand your concern. I'd like for a specialist investigate this for you. Whenever you have the time, tell us as much information as possible here: https://t.co/Px3wbHYKbS We'll reach out to you shortly. ^SK"
1177640,1177638,AmazonHelp,False,Sat Nov 25 12:02:00 +0000 2017,@396979 Apologies for the trouble you had with the transaction. I'd like to take a closer look at this. Please fill in your details using the link: https://t.co/JzRdscmdH9 and I'll get in touch with you soon. ^AK,1177639,1177640.0,1177640,396979,True,"@11068 Really pathetic customer service and overall experience. These guys gave a card that got expired and still some idiot @115850 was able to successfully do a auto transaction using this expired card, And now i'm chasing both to get things resolved Wow what a world",2017-11-25 11:49:20+00:00,evaluation,269,46,True,2,False,,414,regular_coverage,142,,,,,"AmazonHelp: @396979 Apologies for the trouble you had with the transaction. I'd like to take a closer look at this. Please fill in your details using the link: https://t.co/JzRdscmdH9 and I'll get in touch with you soon. ^AK
Customer: @AmazonHelp I think i was charged for USA membership which is clearly not useful or something I did shown interest. How come this is auto deducted. Please ensure you revert all the charges.
AmazonHelp: @396979 I'm sorry, please revert to the email correspondence from our specialist team here: https://t.co/8DAc10S7ww and we'll be glad to help you. Twitter being a public platform we do not have access to your order details. ^SI"
2843664,2843662,AmazonHelp,False,Mon Nov 27 17:38:42 +0000 2017,"@791106 Did you receive any cancellation emails from us? Which marketplace did you order from? https://t.co/nUUp5MLhYl, Amazon.de, ...? ^LN",2843663,2843664.0,2843664,791106,True,"@AmazonHelp  Hi, I ordered from ur website but I couldn’t find it in my orders.. I only find it in canceled orders! 🤔 https://t.co/Ja4JBDN5mj",2017-11-27 17:26:00+00:00,evaluation,141,24,True,2,True,,437,regular_coverage,143,,,,,"AmazonHelp: @791106 Did you receive any cancellation emails from us? Which marketplace did you order from? https://t.co/nUUp5MLhYl, Amazon.de, ...? ^LN
Customer: @AmazonHelp I found these messages from messages center 😍, but i wanna confirm the last one and canceled the old one ! How ? https://t.co/qZ9CXPysq1
AmazonHelp: @791106 We have no access to your customer account. Please contact my colleagues from the customer service: https://t.co/5RHhEVutwe The will be pleased to assist you. ^BL"
510311,510308,AmazonHelp,False,Fri Dec 01 22:52:27 +0000 2017,"@237241 E se fosse amore 💘 ?! Dubbi, domande e perplessità 🤔! ^ZC","510309,510310",510311.0,510311,237241,True,"Ho flirtatto 1 ora con un operatore #amazon Manuel Pincopallino per un cavo boh maschio femmina ♀, non c ho capito una mazza...

ci siamo cmq capiti!

richiamo?",2017-12-01 22:39:08+00:00,evaluation,160,28,True,10,False,,139,escalation_or_context_heavy,144,,,,,"Customer: @AmazonHelp Vi ho risposto, grazie ancora.... adesso telefono 😂😉. un caro saluto
AmazonHelp: @237241 Saluti anche da parte nostra! 👋 ^CS
AmazonHelp: @237241 Figurati! Facci sapere se hai visto poi la nostra mail 😊! ^ZC
Customer: @AmazonHelp se ne avete inviata una nuova, non ancora... stavo col servizio clienti.... ci guardo... aperitivo ci sta tutto a questo punto! 😋
AmazonHelp: @237241 Non ne abbiamo inviate altre per ora! 😜 Allora, aperitivo sia! 🍹🍸 ^CS
Customer: @AmazonHelp beh, allora Skål... Salute a tutti 😆"
77496,77494,AmazonHelp,False,Thu Nov 30 12:15:31 +0000 2017,"@133264 Hi, have you had a chance to request a refund or replacement for your order?^PJ",77495,77496.0,77496,133264,True,"@115821 this is ridiculous...i specified that this order was a gift too....and a ""replacement"" would cost me more since one of the items was a part of a lightning deal... https://t.co/1DMCnoPuON",2017-11-30 12:06:33+00:00,evaluation,194,31,True,3,True,,399,regular_coverage,145,,,,,"AmazonHelp: @133264 Hi, have you had a chance to request a refund or replacement for your order?^PJ
Customer: @AmazonHelp not yet, would a replacement still be of the same amount if one of the items was a part of a lightning deal?
AmazonHelp: @133264 Great question! Please reach out to us here: https://t.co/JzP7hlA23B so we can look into this together. ^SC
Customer: @AmazonHelp ok but this is a link to the UK site and i live in the US
AmazonHelp: @133264 Apologies for the incorrect link, Hannah. You can get in touch here: https://t.co/hApLpMlfHN ^TI"
1271554,1271552,AmazonHelp,False,Sat Nov 25 20:26:00 +0000 2017,@221898 Thanks for contacting us over Twitter. Have you received an e-mail stating that you have signed up for Prime? We can also check here to see if there is any active Prime subscription: https://t.co/rKKcD03aks ^GG,1271553,1271554.0,1271554,221898,True,"@AmazonHelp hi, i got an amazon fire tablet as a gift and i just signed up for it with my card and personal info. will i be charged for amazon prime since its included on my tablet?",2017-11-25 20:23:04+00:00,evaluation,181,37,True,4,False,,474,regular_coverage,146,,,,,"Customer: @AmazonHelp yeah, i did. how long will the trial last? and can i sign out and have my mother sign in with different info since we share an amazon prime membership already
AmazonHelp: @221898 The Prime trial lasts 30-days from the day you sign up. You are able to sign out and have another account sign in! Please let us know if you have any other questions! We are here to help! ^AD
Customer: @AmazonHelp can you send me a link to cancel my free trial?
AmazonHelp: @221898 You're able to cancel the membership with us here: https://t.co/nx1MkAvf7E ^KP
Customer: @AmazonHelp i'm unable to add another account to my amazon fire even though im putting in the correct password everytime.
AmazonHelp: @221898 Just to clarify, are you trying to have it registered to someone else? If so, you will need to first deregister the device. You can do this by going here: https://t.co/yt6EoN6FeC ^AC"
513510,513508,AmazonHelp,False,Sat Dec 02 00:00:31 +0000 2017,@238181 (●ↀωↀ●)✧ Amazonをご利用いただきありがとうございます・・・！MH,513509,513510.0,513510,238181,True,どうしても欲しかった。アマゾンに頼る。 https://t.co/I0j3ep36sG,2017-12-01 23:47:28+00:00,evaluation,43,2,True,4,True,3.0,205,difficult_or_ambiguous,147,,,,,"Customer: @AmazonHelp お世話になりますm(__)m
AmazonHelp: @238181 こちらこそ！お届けまで今しばらくお待ちください🏃🏼‍♂️💨💨　MH
Customer: @AmazonHelp アマゾンさん　今到着しました。おおきにー♡。ありがとう。 https://t.co/XsRBj5rML5
AmazonHelp: @238181 リプライありがとうございます！無事到着したとのことで安心いたしました！これからもどうぞよろしくお願いいたします😊✨ SK
Customer: @AmazonHelp ありがとうございます。　お世話になります　m(__)m。
AmazonHelp: @238181 どうぞよろしくお願いいたしますm(_ _)m TN"
487674,487672,AmazonHelp,False,Fri Dec 01 16:08:31 +0000 2017,"@231082 Hi Lisa, I am sorry to hear that this has happened to you. Have you checked with neighbours and your designated safe place if you have one? ^HS",487673,487674.0,487674,231082,True,"Apparently my @115830 parcel was delivered to me yesterday by #hermesUK but it is nowhere to be seen! Shocking at the number of others this has happened to! #hermes live chat tells me to contact Amazon, Amazon just say it’s delivered, report to police! Disgusting service!",2017-12-01 16:05:34+00:00,evaluation,272,46,True,2,False,,366,regular_coverage,148,,,,,"AmazonHelp: @231082 Hi Lisa, I am sorry to hear that this has happened to you. Have you checked with neighbours and your designated safe place if you have one? ^HS
Customer: @AmazonHelp The delivery address was a business premise and there was someone in the office all day, and definitely at the apparent delivery time! I am getting nowhere fast and this parcel contains a very expensive item 😡👎🏼
Customer: @AmazonHelp I have also been to every one of the neighbours in the unit but was told by Amazon and Hermes that it was delivered to the specified delivery address!
AmazonHelp: @231082 We'd like another chance to look into this with you. When you have a moment, please reach out to us by phone here: https://t.co/JzP7hlA23B ^KH"
2929553,2929551,AmazonHelp,False,Wed Nov 29 06:28:00 +0000 2017,@810424 I'm sorry for the unpleasant experience you are facing. May I please know about what went wrong? ^SI,2929552,2929553.0,2929553,810424,True,@115850 service sucks. Never trust amazon.,2017-11-29 06:08:04+00:00,evaluation,42,6,True,3,False,,561,regular_coverage,149,,,,,"AmazonHelp: @810424 I'm sorry for the unpleasant experience you are facing. May I please know about what went wrong? ^SI
Customer: @AmazonHelp My return request is accepted 15 days back. Still pickup not done. Twice i called amazon n they said it will be done soon
AmazonHelp: @810424 I'm sorry for the inconvenience on the return of your order. Please provide the requisite details here: https://t.co/beaaDm0muc &amp; we'll help you. ^SF
Customer: @AmazonHelp Pickup Tracking ID: 
511384141796
AmazonHelp: @810424 I understand your concern regarding the pick up of your order. Please drop in your details in the link provided earlier and we will help you. 

Please don’t provide your order details as we consider them to be personal info. Our page is visible to public. ^AH"
579095,579092,AmazonHelp,False,Sun Dec 03 10:46:00 +0000 2017,"@255992 Hi, we completely understand your frustration with this issue. If you are able to contact us via this link: https://t.co/JzP7hlA23B. We would like to try get to the bottom of this. ^JC.","579093,579091",579094.0,579094,255992,True,@115830 My favourite time is when I can get 2 parcels from the locker - delivered Thu and access codes still don’t work and no new ones given. ;o(,2017-12-03 10:39:38+00:00,evaluation,146,29,True,9,False,,167,escalation_or_context_heavy,150,,,,,"AmazonHelp: @255992 Thanks for providing the details. We'll reply as soon as we look into this further for you.^PJ
Customer: @AmazonHelp Any time soon?  On day 3 now...
Customer: @AmazonHelp Whilst you’re investigating, take a look into our last delivery saga too!
Customer: @AmazonHelp Any progress?
AmazonHelp: @255992 We'll be in touch as soon as we have an update for you. Please keep an eye on your emails including your spam/junk folders. ^TI
Customer: @AmazonHelp Refund all that can be done after all that?"
1238795,1238793,AmazonHelp,False,Sat Nov 25 19:51:02 +0000 2017,@410571 I'm so sorry for this experience. Can you please share a link to the product in question as we are unable to view order info via Twitter? ^DO,1238794,1238795.0,1238795,410571,True,"Well @115830 you’ve delivered a rainforest of packaging all year. Yet at Xmas when it matters, it comes with none. Top work, the Mrs is pleased, but one month early #xmassurprise ?🤨 https://t.co/zoePePKVgd",2017-11-25 19:40:28+00:00,evaluation,205,33,True,2,True,,331,regular_coverage,151,,,,,"AmazonHelp: @410571 I'm so sorry for this experience. Can you please share a link to the product in question as we are unable to view order info via Twitter? ^DO
Customer: @AmazonHelp Here you go Brother M343D Overlocker, White https://t.co/VA63SkIBs1 #Amazon
AmazonHelp: @410571 Thank you, Stuart. Some items are dispatched in the manufacturer's box so we can reduce the amount of packing materials used. This will be noted on the detail page. In the future, we offer a ""Deliver in Amazon Box"" option during checkout: https://t.co/W5mOdo9sFW ^MB
Customer: @AmazonHelp I’ll tell that to Santa......"
